post_id,content,comment_ids,label_from_content
941,"Khoảnh khắc máy bay Air India chở theo hơn 240 người rơi tại Ahmedabad, Ấn Độ hôm nay (12/6) Video: Time Now","post_941_cmt_1,post_941_cmt_2,post_941_cmt_3,post_941_cmt_4,post_941_cmt_5,post_941_cmt_6,post_941_cmt_7,post_941_cmt_8,post_941_cmt_9,post_941_cmt_10,post_941_cmt_11,post_941_cmt_12,post_941_cmt_13,post_941_cmt_14,post_941_cmt_15,post_941_cmt_16,post_941_cmt_17,post_941_cmt_18,post_941_cmt_19,post_941_cmt_20,post_941_cmt_21,post_941_cmt_22,post_941_cmt_23,post_941_cmt_24,post_941_cmt_25,post_941_cmt_26,post_941_cmt_27,post_941_cmt_28,post_941_cmt_29,post_941_cmt_30,post_941_cmt_31,post_941_cmt_32,post_941_cmt_33,post_941_cmt_34,post_941_cmt_35,post_941_cmt_36,post_941_cmt_37,post_941_cmt_38,post_941_cmt_39,post_941_cmt_40,post_941_cmt_41,post_941_cmt_42,post_941_cmt_43,post_941_cmt_44,post_941_cmt_45,post_941_cmt_46,post_941_cmt_47,post_941_cmt_48,post_941_cmt_49,post_941_cmt_50",Tin tức xã hội
942,"CẬN CẢNH SỨC PHUN CỦA “GAI NƯỚC”: AN TOÀN 100%, CHÁY HẾT MÌNH KHÔNG LO ƯỚT! 💦❤️  ✨“Gai Nước” bắn lực mạnh, cao vút lên trời tạo hiệu ứng mưa phùn dịu mát – như cơn mưa mùa hè tưới mát không khí rực cháy nơi sân khấu, thổi bay cái nóng và đốt cháy tâm hồn hừng hực vì các Anh Tài!  ✨“Gai Nước” CHỈ xuất hiện ở KHU VỰC ĐỨNG, và CHỈ vào MỘT VÀI TIẾT MỤC CUỐI – nên đừng lo bị bất ngờ từ đầu nhé!  ✨Gai Mẹ đã lo hết rồi! Để Gai Con cháy hết mình mà vẫn yên tâm:  MỖI BẠN Ở KHU ĐỨNG sẽ được phát 01 túi zip lớn (30x40cm) để bảo quản đồ cá nhân  KÈM THEO 01 áo mưa để bung xõa mà không lo “ướt lòng”!   An toàn tuyệt đối – vui hết mình – và sẵn sàng đếm ngược… Chỉ còn 2 ngày nữa thôi là “về nhà” rồi, Gai Con ơiiiiii!!! ❤️🔥  #GaiMeBaoChay  #AnhTraiVuotNganChongGai","post_942_cmt_1,post_942_cmt_2,post_942_cmt_3,post_942_cmt_4,post_942_cmt_5,post_942_cmt_6",Tin tức xã hội
943,"Chiều 12/6, UBND huyện Đại Lộc (Quảng Nam) cho biết, mưa rất lớn kéo dài đã gây ra tình trạng ngập lụt cục bộ tại nhiều khu vực trên địa bàn huyện.  Theo báo cáo nhanh đến 10h sáng nay, hơn 300 ngôi nhà ở các thôn Đại Mỹ, Thạnh Đại, Thái Chấn Sơn và Trúc Hà (xã Đại Hưng) bị ngập sâu dưới 1 mét. Một số trạm bơm thủy lợi bị ngập nước, ảnh hưởng đến việc tiêu úng.","post_943_cmt_1,post_943_cmt_2,post_943_cmt_3,post_943_cmt_4,post_943_cmt_5,post_943_cmt_6,post_943_cmt_7,post_943_cmt_8,post_943_cmt_9,post_943_cmt_10,post_943_cmt_11,post_943_cmt_12,post_943_cmt_13,post_943_cmt_14,post_943_cmt_15,post_943_cmt_16,post_943_cmt_17,post_943_cmt_18,post_943_cmt_19,post_943_cmt_20,post_943_cmt_21,post_943_cmt_22,post_943_cmt_23,post_943_cmt_24,post_943_cmt_25,post_943_cmt_26,post_943_cmt_27,post_943_cmt_28,post_943_cmt_29,post_943_cmt_30,post_943_cmt_31,post_943_cmt_32,post_943_cmt_33,post_943_cmt_34,post_943_cmt_35,post_943_cmt_36,post_943_cmt_37,post_943_cmt_38",Tin tức xã hội
944,"TÂM SỰ CÙNG NGƯỜI LẠ  Theo Viện Nghiên cứu Thanh niên châu Á, khoảng 30% người Singapore, 70% người Hong Kong trong độ tuổi 18-30 sử dụng companionship để giảm cô đơn và áp lực xã hội. Khách hàng cũng có thể thuê bạn để tâm sự, đi leo núi hoặc đóng vai người yêu ra mắt gia đình. Ở Việt Nam, khảo sát của VnExpress cho thấy dịch vụ xuất hiện từ đầu năm 2025 với vài cơ sở ở TP HCM và Hà Nội. Mỗi lượt trò chuyện 30-120 phút, giá dao động 300.000-500.000 đồng, dưới hình thức trực tuyến như Zoom, gọi điện hoặc gặp trực tiếp. Khoảng 80% khách hàng là người trẻ. Nhu cầu tăng vào thời điểm sau Tết, mùa thi hoặc khi nhiều người rơi vào khủng hoảng nhẹ. Họ là học sinh, sinh viên, người đi làm, sống xa nhà hoặc trải qua biến cố như chia tay, mất việc, áp lực học hành.  Dịch vụ tạo không gian an toàn để khách hàng mở lòng. Người lắng nghe được đào tạo kỹ năng không phán xét hay cắt ngang. Họ hướng dẫn tránh đưa lời khuyên áp đặt, không nói ""bạn nên làm gì"" mà đặt câu hỏi mở để khách tự tìm hướng đi.","post_944_cmt_1,post_944_cmt_2,post_944_cmt_3,post_944_cmt_4,post_944_cmt_5,post_944_cmt_6,post_944_cmt_7,post_944_cmt_8,post_944_cmt_9,post_944_cmt_10,post_944_cmt_11,post_944_cmt_12,post_944_cmt_13,post_944_cmt_14,post_944_cmt_15,post_944_cmt_16,post_944_cmt_17,post_944_cmt_18,post_944_cmt_19,post_944_cmt_20,post_944_cmt_21,post_944_cmt_22,post_944_cmt_23,post_944_cmt_24,post_944_cmt_25,post_944_cmt_26,post_944_cmt_27,post_944_cmt_28,post_944_cmt_29,post_944_cmt_30,post_944_cmt_31,post_944_cmt_32,post_944_cmt_33,post_944_cmt_34,post_944_cmt_35,post_944_cmt_36,post_944_cmt_37,post_944_cmt_38,post_944_cmt_39,post_944_cmt_40,post_944_cmt_41,post_944_cmt_42,post_944_cmt_43,post_944_cmt_44,post_944_cmt_45,post_944_cmt_46,post_944_cmt_47,post_944_cmt_48,post_944_cmt_49,post_944_cmt_50",Tin tức xã hội
945,"Bệnh nhân 35 tuổi nhập viện với các triệu chứng tê bì nửa mặt trái, đau đầu, chóng mặt, buồn nôn, ù tai và nghe kém. Đáng chú ý, tai trái của anh đã mất thính lực hoàn toàn.  Mặc dù nội soi tai mũi họng không phát hiện bất thường, kết quả đo thính lực cho thấy anh bị điếc đột ngột tai trái mức độ trung bình nặng.  Qua tìm hiểu tiền sử, bác sĩ xác định nguyên nhân là bệnh nhân làm việc tại xưởng sửa chữa ô tô, thường xuyên về khuya và tắm nước lạnh.","post_945_cmt_1,post_945_cmt_2,post_945_cmt_3,post_945_cmt_4,post_945_cmt_5,post_945_cmt_6,post_945_cmt_7,post_945_cmt_8,post_945_cmt_9,post_945_cmt_10,post_945_cmt_11,post_945_cmt_12,post_945_cmt_13,post_945_cmt_14,post_945_cmt_15,post_945_cmt_16,post_945_cmt_17,post_945_cmt_18,post_945_cmt_19,post_945_cmt_20,post_945_cmt_21,post_945_cmt_22,post_945_cmt_23,post_945_cmt_24,post_945_cmt_25,post_945_cmt_26,post_945_cmt_27,post_945_cmt_28,post_945_cmt_29,post_945_cmt_30,post_945_cmt_31,post_945_cmt_32,post_945_cmt_33,post_945_cmt_34,post_945_cmt_35,post_945_cmt_36,post_945_cmt_37,post_945_cmt_38,post_945_cmt_39,post_945_cmt_40,post_945_cmt_41,post_945_cmt_42,post_945_cmt_43,post_945_cmt_44,post_945_cmt_45,post_945_cmt_46,post_945_cmt_47,post_945_cmt_48,post_945_cmt_49",Tin tức xã hội
946,"Ngày 12/6, Công an tỉnh Gia Lai cho biết, đã khởi tố bị can V.Đ.H. (SN 1998, trú tại xã Ia Phang, huyện Chư Pưh).  Trước đó, trưa 31/5, anh L.P.T., trú tại xã Ia Phang tổ chức sinh nhật cho con trai nên mời khoảng 30 khách là người thân, bạn bè đến tham dự.  Đến 13h30 cùng ngày, H. thấy mệt nên xin phép đi về trước cùng bạn gái. Nghe vậy, anh N.V.V. (SN 1997, trú tại xã Ia Phang) trêu đùa nói “hai đứa đi nhà nghỉ đúng không để đặt nhà nghỉ cho”.  Lúc này, H. tức giận nói “đi nhà nghỉ em tự đặt, tự thanh toán, không cần các anh đặt”. Sau đó, Hải chở bạn gái về nhà của mình. Về đến nhà, bạn gái vào ngồi nói chuyện với mẹ của Hải.  Nghĩ lại chuyện vừa rồi, H. quay lại nhà anh T.. Tại đây, H. và anh V. tiếp tục xảy ra mâu thuẫn và H. khiến anh V. ra đi mãi mãi.  THEO: PHẠM HOÀNG - DÂN TRÍ","post_946_cmt_1,post_946_cmt_2,post_946_cmt_3,post_946_cmt_4,post_946_cmt_5,post_946_cmt_6,post_946_cmt_7,post_946_cmt_8,post_946_cmt_9,post_946_cmt_10,post_946_cmt_11,post_946_cmt_12,post_946_cmt_13,post_946_cmt_14,post_946_cmt_15,post_946_cmt_16,post_946_cmt_17,post_946_cmt_18,post_946_cmt_19,post_946_cmt_20,post_946_cmt_21,post_946_cmt_22,post_946_cmt_23,post_946_cmt_24,post_946_cmt_25,post_946_cmt_26,post_946_cmt_27,post_946_cmt_28,post_946_cmt_29,post_946_cmt_30,post_946_cmt_31,post_946_cmt_32,post_946_cmt_33,post_946_cmt_34,post_946_cmt_35,post_946_cmt_36,post_946_cmt_37,post_946_cmt_38,post_946_cmt_39,post_946_cmt_40,post_946_cmt_41,post_946_cmt_42,post_946_cmt_43,post_946_cmt_44,post_946_cmt_45,post_946_cmt_46,post_946_cmt_47,post_946_cmt_48,post_946_cmt_49,post_946_cmt_50",Tin tức xã hội
947,"🔑 CHÌA KHOÁ MỞ RA NHỮNG KHÔNG GIAN BÍ MẬT NHẤT THẾ GIỚI  Trên thế giới, có những cánh cửa không hề có tay nắm. Chúng không xuất hiện trên bản đồ. Không nằm trong bất kỳ tour du lịch xa xỉ nào. Và tuyệt nhiên không đón khách lạ.  📍 Một hầm rượu chỉ tiếp đúng 12 người mỗi năm, nơi từng chai Petrus hay Romanée-Conti được rót bởi chính tay người giám hộ di sản. 📍 Một không gian trưng bày kín, nơi những bức tranh không còn được gọi tên trong bảo tàng công chúng vì đã là tài sản riêng của các gia tộc. 📍 Một buổi preview riêng tư trước phiên đấu giá, nơi chỉ người trong cuộc mới biết vật phẩm nào sẽ được nhắc tên, và tên ai sẽ được gọi.  Là thành viên HAUS Private Club, bạn không tìm kiếm những nơi ấy - bạn được mời bước vào.  🔑 Với chiếc chìa khoá mang tên Haus Private Club, những giới hạn cũ của sự xa xỉ được tái định nghĩa. Không còn định giá bằng tiền, mà bằng cấp độ thân mật, chọn lọc và bí mật.  HAUS PRIVATE CLUB Thế giới của riêng bạn #ForTheOnesWhoKnow",post_947_cmt_1,Tin tức xã hội
948,"Sau khi bác tài từ chối phục vụ và mời gia đình xuống xe, người đàn ông cho rằng tài xế cư xử như vậy là không đúng, sẽ phản ánh lên hãng.","post_948_cmt_1,post_948_cmt_2,post_948_cmt_3,post_948_cmt_4,post_948_cmt_5,post_948_cmt_6,post_948_cmt_7,post_948_cmt_8,post_948_cmt_9,post_948_cmt_10,post_948_cmt_11,post_948_cmt_12,post_948_cmt_13,post_948_cmt_14,post_948_cmt_15,post_948_cmt_16,post_948_cmt_17,post_948_cmt_18,post_948_cmt_19,post_948_cmt_20,post_948_cmt_21,post_948_cmt_22,post_948_cmt_23,post_948_cmt_24,post_948_cmt_25,post_948_cmt_26,post_948_cmt_27,post_948_cmt_28,post_948_cmt_29,post_948_cmt_30,post_948_cmt_31,post_948_cmt_32,post_948_cmt_33,post_948_cmt_34,post_948_cmt_35,post_948_cmt_36,post_948_cmt_37,post_948_cmt_38,post_948_cmt_39,post_948_cmt_40,post_948_cmt_41,post_948_cmt_42,post_948_cmt_43,post_948_cmt_44,post_948_cmt_45,post_948_cmt_46,post_948_cmt_47,post_948_cmt_48,post_948_cmt_49,post_948_cmt_50",Tin tức xã hội
949,"Gần 1.200 cán bộ, công chức ở Hải Dương xin nghỉ việc",post_949_cmt_1,Tin tức xã hội
950,Đứng hình mất 5 giây...   Video: comcom,,Tin tức xã hội
951,"Bão số 1 sẽ đạt cấp mạnh nhất trong 24 giờ tới và liên tục đổi hướng di chuyển, gây mưa lớn ở miền Trung và Tây Nguyên","post_951_cmt_1,post_951_cmt_2,post_951_cmt_3,post_951_cmt_4,post_951_cmt_5,post_951_cmt_6,post_951_cmt_7,post_951_cmt_8,post_951_cmt_9,post_951_cmt_10,post_951_cmt_11,post_951_cmt_12,post_951_cmt_13,post_951_cmt_14,post_951_cmt_15,post_951_cmt_16,post_951_cmt_17,post_951_cmt_18,post_951_cmt_19",Tin tức xã hội
952,"Sau sáp nhập tỉnh thành: Người dân có thể dùng giấy tờ cũ đến khi hết hạn, nếu có nhu cầu cấp lại theo địa chỉ hành chính mới thì không mất phí","post_952_cmt_1,post_952_cmt_2,post_952_cmt_3,post_952_cmt_4",Tin tức xã hội
953,Giờ là biển vô cực Hưng Yên...,"post_953_cmt_1,post_953_cmt_2",Tin tức xã hội
954,"Cơ hội vào thẳng top 15 sẽ dành cho ""Người đẹp được khán giả bình chọn nhiều nhất"" tại Hoa Hậu Việt Nam 2024 🔥🔥  Chỉ còn 2 ngày nữa thôi đêm chung kết Hoa Hậu Việt Nam 2024 sẽ chính thức diễn ra, cuộc đua dành danh hiệu ""Người đẹp được khán giả bình chọn nhiều nhất"" sở hữu tấm vé tiến thẳng vào top 15 đang rất gay cấn và căng thẳng. Tính đến 12h ngày 12/6/2025 top 10 người đẹp đang đứng đầu bảng xếp hạng:   1. Nguyễn Thị Vân Nhi – SBD 136  2. Nguyễn Thị Thu Hằng – SBD 926 3. Phạm Thùy Dương – SBD 983 4. Nguyễn Phương Nhi – SBD 238 5. Nguyễn Hoàng Mỹ Vân – SBD 625 6. Bùi Thùy Nhiên – SBD 146 7. Đinh Hoàng Linh Đan – SBD 856 8. Nguyễn Thanh Thảo – SBD 637 9. Hồ Ngọc Phương Linh – SBD 870 10. Hoàng Thị Tú Anh – SBD 135  Liệu ngừoi đẹp nào sẽ là thí sinh xuất sắc nhất dành tấm vé tiến thẳng vào top 15 ? Hãy nhanh tay bình chọn cho thí sinh mà bạn yêu mến để góp phần quyết định chủ nhân của danh hiệu ""Người đẹp được khán giả bình chọn nhiều nhất"" tại chung kết Hoa Hậu Việt Nam 2024  ------ ĐÊM CHUNG KẾT HOA HẬU VIỆT NAM 2024 - Thời gian: 20h00 ngày 14/6/2025 - Địa điểm: Sân khấu mặt nước bên bờ sông Hương, khu vực bia Quốc học Huế, đường Lê Lợi, phường Vĩnh Ninh, TP. Huế  #HoahauVietNam #hhvn2024 #HHVN #hoangthanhmedia #baotienphong #missvietnam",post_954_cmt_1,Tin tức xã hội
955,Anh em Cá Mập - Đại Bàng chúng mình cứ thế thôi hẹ hẹ,"post_955_cmt_1,post_955_cmt_3",Social Slang
956,"Tổng Bí thư Tô Lâm, Chủ tịch nước Lương Cường gửi điện mừng đến Tổng thống Nga Vladimir Putin nhân dịp Quốc khánh Liên bang Nga",post_956_cmt_1,Tin tức xã hội
957,"🇻🇳 Bản đồ 34 tỉnh, thành phố trên cả nước từ ngày 12/6/2025  🇻🇳    THEO: BÁO NHÂN DÂN",post_957_cmt_1,Tin tức xã hội
958,"Thương lắm Quảng Nam ơi, do ảnh hưởng của bão số 1, Quảng Nam mưa lớn gây ngập lụt khiến người dân không kịp trở tay...","post_958_cmt_1,post_958_cmt_2,post_958_cmt_3,post_958_cmt_4,post_958_cmt_5,post_958_cmt_6,post_958_cmt_7,post_958_cmt_8,post_958_cmt_9,post_958_cmt_10,post_958_cmt_11,post_958_cmt_12,post_958_cmt_13,post_958_cmt_14,post_958_cmt_15,post_958_cmt_16,post_958_cmt_17,post_958_cmt_18,post_958_cmt_19,post_958_cmt_20,post_958_cmt_21,post_958_cmt_22,post_958_cmt_23,post_958_cmt_24,post_958_cmt_25,post_958_cmt_26,post_958_cmt_27,post_958_cmt_28,post_958_cmt_29,post_958_cmt_30,post_958_cmt_31,post_958_cmt_32,post_958_cmt_33,post_958_cmt_34,post_958_cmt_35,post_958_cmt_36,post_958_cmt_37,post_958_cmt_38,post_958_cmt_39,post_958_cmt_40,post_958_cmt_41,post_958_cmt_42,post_958_cmt_43,post_958_cmt_44,post_958_cmt_45,post_958_cmt_46,post_958_cmt_47,post_958_cmt_48,post_958_cmt_49,post_958_cmt_50",Tin tức xã hội
959,"VIỆT NAM SAU KHI SÁP NHẬP CÒN 34 TỈNH, THÀNH PHỐ SẼ CÓ GÌ?  - Thành phố có dân số đông nhất: TP. Hồ Chí Minh - 13,5 triệu người. - Thành phố có dân số ít nhất: Huế - 1,17 triệu người (trước đây cũng là Huế). - Thành phố có diện tích lớn nhất: Đà Nẵng - 11.860 km². - Thành phố có diện tích nhỏ nhất: Hải Phòng - 3.195 km². - Tỉnh có diện tích lớn nhất: Lâm Đồng - 24.233 km². - Tỉnh có diện tích nhỏ nhất: Hưng Yên - 2.515 km². - Tỉnh có dân số đông nhất: Đồng Nai - 4,36 triệu người. - Tỉnh có dân số ít nhất: Lai Châu - 489 nghìn người. - Địa phương có quy mô kinh tế lớn nhất: TP. Hồ Chí Minh. - Địa phương có quy mô kinh tế nhỏ nhất: Cao Bằng.  Ảnh:  Hoài Thu, Võ Văn Thành, Tuấn Huy, Tiến Nghĩa - Dân trí","post_959_cmt_1,post_959_cmt_2,post_959_cmt_3,post_959_cmt_4,post_959_cmt_5,post_959_cmt_6,post_959_cmt_7,post_959_cmt_8,post_959_cmt_9,post_959_cmt_10,post_959_cmt_11,post_959_cmt_12,post_959_cmt_13,post_959_cmt_14,post_959_cmt_15,post_959_cmt_16,post_959_cmt_17,post_959_cmt_18,post_959_cmt_19,post_959_cmt_20,post_959_cmt_21,post_959_cmt_22,post_959_cmt_23,post_959_cmt_24,post_959_cmt_25,post_959_cmt_26,post_959_cmt_27,post_959_cmt_28,post_959_cmt_29,post_959_cmt_30,post_959_cmt_31,post_959_cmt_32,post_959_cmt_33,post_959_cmt_34,post_959_cmt_35,post_959_cmt_36,post_959_cmt_37,post_959_cmt_38,post_959_cmt_39,post_959_cmt_40,post_959_cmt_41,post_959_cmt_42,post_959_cmt_43,post_959_cmt_44,post_959_cmt_45,post_959_cmt_46,post_959_cmt_47,post_959_cmt_48,post_959_cmt_49,post_959_cmt_50",Tin tức xã hội
960,📈 BÃO GIÁ BẠC ĐỔ BỘ:  CHẠM ĐỈNH 13 NĂM,"post_960_cmt_1,post_960_cmt_2,post_960_cmt_3,post_960_cmt_4,post_960_cmt_5,post_960_cmt_6,post_960_cmt_7,post_960_cmt_8,post_960_cmt_9,post_960_cmt_10,post_960_cmt_11,post_960_cmt_12,post_960_cmt_13,post_960_cmt_14,post_960_cmt_15,post_960_cmt_16,post_960_cmt_17,post_960_cmt_18,post_960_cmt_19,post_960_cmt_20,post_960_cmt_21,post_960_cmt_22,post_960_cmt_23",Tin tức xã hội
961,"Bà năm nay 80 tuổi, cứ lướt thấy kênh ai dễ thương là bà follow rồi ủng hộ cho vài đơn hàng, bà mua cho bà là một, bà mua cho con cháu là 10. Bà còn mời shipper ăn cơm. Tuổi già chỉ mong dễ thương lại nhiều tiền như bà thôi 🥰  Video: Thaodienhanhphuctuoi54","post_961_cmt_1,post_961_cmt_2,post_961_cmt_3,post_961_cmt_4,post_961_cmt_5,post_961_cmt_6,post_961_cmt_7,post_961_cmt_8,post_961_cmt_9,post_961_cmt_10,post_961_cmt_11,post_961_cmt_12,post_961_cmt_13,post_961_cmt_14,post_961_cmt_15,post_961_cmt_16,post_961_cmt_17,post_961_cmt_18,post_961_cmt_19,post_961_cmt_20,post_961_cmt_21,post_961_cmt_22,post_961_cmt_23,post_961_cmt_24,post_961_cmt_25,post_961_cmt_26,post_961_cmt_27,post_961_cmt_28,post_961_cmt_29,post_961_cmt_30,post_961_cmt_31,post_961_cmt_32,post_961_cmt_33,post_961_cmt_34,post_961_cmt_35,post_961_cmt_36,post_961_cmt_37,post_961_cmt_38,post_961_cmt_39,post_961_cmt_40,post_961_cmt_41,post_961_cmt_42,post_961_cmt_43,post_961_cmt_44,post_961_cmt_45,post_961_cmt_46,post_961_cmt_47,post_961_cmt_48,post_961_cmt_49,post_961_cmt_50",Tin tức xã hội
962,"Dừng tìm kiếm nạn nhân nghi mất tích tại ""hố tử thần"" Bắc Kạn sau hơn 2 tuần.","post_962_cmt_1,post_962_cmt_2,post_962_cmt_3,post_962_cmt_4,post_962_cmt_5,post_962_cmt_6,post_962_cmt_7,post_962_cmt_8,post_962_cmt_9,post_962_cmt_10,post_962_cmt_11,post_962_cmt_12,post_962_cmt_13,post_962_cmt_14,post_962_cmt_15,post_962_cmt_16,post_962_cmt_17,post_962_cmt_18,post_962_cmt_19,post_962_cmt_20,post_962_cmt_21,post_962_cmt_22,post_962_cmt_23,post_962_cmt_24,post_962_cmt_25,post_962_cmt_26,post_962_cmt_27,post_962_cmt_28,post_962_cmt_29,post_962_cmt_30,post_962_cmt_31,post_962_cmt_32,post_962_cmt_33,post_962_cmt_34,post_962_cmt_35,post_962_cmt_36,post_962_cmt_37,post_962_cmt_38,post_962_cmt_39,post_962_cmt_40,post_962_cmt_41,post_962_cmt_42,post_962_cmt_43,post_962_cmt_44,post_962_cmt_45,post_962_cmt_46,post_962_cmt_47,post_962_cmt_48,post_962_cmt_49,post_962_cmt_50",Tin tức xã hội
963,"Tổng Bí thư Tô Lâm đề nghị Ban Tuyên giáo và Dân vận trung ương cần xây dựng đội ngũ cán bộ tuyên giáo, dân vận thật sự là những chiến sĩ kiên trung trên mặt trận tư tưởng. Ban cần vận động quần chúng đoàn kết, sáng tạo, hết lòng, hết sức phụng sự Tổ quốc, nhân dân, có bản lĩnh chính trị vững vàng, đạo đức trong sáng, luôn hướng về cơ sở, bám sát thực tiễn, gắn bó với nhân dân.  Ban Tuyên giáo và Dân vận Trung ương cần đẩy mạnh tuyên truyền, tạo đồng thuận xã hội, khơi dậy và thúc đẩy khát vọng phát triển đất nước của người dân, doanh nghiệp, cả trong và ngoài nước. Đồng thời, cần thỏa mãn khát khao cống hiến của hiền tài, nguyên khí quốc gia trong mọi tầng lớp nhân dân, để làn sóng yêu nước, yêu dân tộc mạnh mẽ, thiết thực, lan tỏa trên phạm vi rộng khắp.",post_963_cmt_1,Tin tức xã hội
