post_id,content,comment_ids
880,"Chỉ có trẻ con mới chọn danh mục ưu đãi chứ người lớn chọn tất!  💰 Càng lớn càng thích cái gì tiện mà đa-zi-năng. Anh em cứ quất con thẻ MB Mastercard Platinum này cho tui, đảm bảo hoàn tiền bao uy tín! Sáng du lịch, chiều tập gym, tối shopping vô tư.  MB cho tùy chọn danh mục ưu đãi, có thể đổi mỗi tháng một lần: 🛍 Hàng ngày: hàng tạp hóa, siêu thị, ăn uống, đi lại. 🏀 Phong cách sống: thời trang, mua sắm online, ẩm thực. 🛫 Du lịch: khách sạn, nhà hàng, máy bay, ưu đãi phí FX.  Thời nào rồi mà còn nuôi nhiều thẻ để được hoàn tiền đa lĩnh vực. Mở luôn thẻ MB Mastercard Platinum đi, một thẻ cân ba, sẵn sàng chủ chi chủ động mọi lúc anh em ạ.  #MBMastercardPlatinum","post_880_cmt_1,post_880_cmt_2,post_880_cmt_3,post_880_cmt_4,post_880_cmt_5,post_880_cmt_6,post_880_cmt_7,post_880_cmt_8,post_880_cmt_9,post_880_cmt_10,post_880_cmt_11,post_880_cmt_12,post_880_cmt_13,post_880_cmt_14,post_880_cmt_15"
881,"CĂN HỘ ""TUYỆT ĐỐI ĐIỆN ẢNH"" KHIẾN BẠN CHỈ MUỐN Ở NHÀ 24/7  Không phải phim Hàn, cũng chẳng phải studio nào dựng bối cảnh. Tại Galia Hanoi – dự án căn hộ mới toanh nằm ngay mặt đường Đỗ Mười, bạn có thể sống trong một khung hình “tuyệt đối điện ảnh” mỗi ngày nhờ tầm view bao trọn ba mặt sông – hồ – công viên xanh đẹp ngút mắt!  Ban công mở ra là sông Hồng lững lờ trôi, mỗi sáng đón nắng là ánh bình minh rọi thẳng vào nhà. Góc nhìn xuống phía Nam là công viên Yên Sở rộng hơn 130ha với mảng xanh cực đại giữa lòng thành phố. Xa hơn chút là loạt hồ Linh Đàm, Định Công, Vĩnh Hưng... tạo nên background mướt mắt không cần filter.   View đẹp đã đành, mà còn có giá trị sống thật sự: mát mẻ hơn, yên tĩnh hơn, giảm hẳn bụi và ồn – điều mà ai sống ở Hà Nội cũng đang khao khát từng ngày. Đã vậy, thiết kế ở đây còn thêm kính Low-E chống ồn, cách nhiệt; sảnh đón tiêu chuẩn 5 sao có khu business lounge sang chảnh, thang máy tốc độ cao, hầm đỗ xe hiện đại, hệ an ninh 5 lớp đảm bảo riêng tư tuyệt đối... Nói chung là “một bước chill, ba bước tiện nghi”.  Trong khi căn hộ đẹp view sông ở nội đô đang thuộc hàng hiếm, thì Galia Hanoi vừa bung hàng đã khiến giới mê nhà “đứng ngồi không yên”. Vừa sống đẹp, vừa là tài sản sinh lời dài hạn. Vừa thơ, vừa thật. Bạn còn chờ gì nữa?","post_881_cmt_1,post_881_cmt_2,post_881_cmt_3,post_881_cmt_4,post_881_cmt_5,post_881_cmt_6,post_881_cmt_7,post_881_cmt_8"
882,Các Gai đã sẵn sàng chưaaaa 🥳🥳🥳  #AnhTraiVuotNganChongGai  #ATVNCGCONCERT,"post_882_cmt_1,post_882_cmt_2,post_882_cmt_3,post_882_cmt_4,post_882_cmt_5,post_882_cmt_6,post_882_cmt_7,post_882_cmt_8,post_882_cmt_9,post_882_cmt_10,post_882_cmt_11,post_882_cmt_12,post_882_cmt_13,post_882_cmt_14,post_882_cmt_15,post_882_cmt_17,post_882_cmt_18"
883,"Ông Vương Nhật Thường sống tại một khu tập thể là kỹ sư kết cấu về hưu. Năm 2020, ông cảm thấy sức khỏe sụt giảm nhanh chóng, không thể đi thang bộ lên tầng 5 mỗi ngày nên bắt đầu nghiên cứu thiết kế ""thang máy"" cho ngôi nhà.  Người đàn ông dành một năm để mua vật tư và lắp ráp từng bộ phận, với chi phí khoảng 8.000 tệ.  Ông cho biết chỉ sử dụng trước 20h để tránh gây phiền toái. ""Nó vận hành êm và tôi bảo dưỡng rất kỹ"", ông nói.","post_883_cmt_1,post_883_cmt_2,post_883_cmt_3,post_883_cmt_4,post_883_cmt_5,post_883_cmt_6,post_883_cmt_7,post_883_cmt_8,post_883_cmt_9"
884,"TẤT TẦN TẬT NHỮNG ƯU ĐÃI MÀ VINGROUP DÀNH CHO CÁC ""GAI CON""  1. Xanh SM: Tặng mã khuyến mại giảm 15%, tối đa 50k đối với các chuyến đi đặt trên app Xanh SM có ĐIỂM ĐẾN là show Anh trai vượt ngàn chông gai tại Vinhomes Ocean Park 3 trong 2 ngày 14-15/06/2025.  2. Vincom: - Bố trí Trạm tiếp sức Ocean City với: gian điều hòa cho khách, quạt cầm tay và sạc pin miễn phí - Đặt bàn giữ chỗ với ưu đãi lên đến 20% cho Gai con - Các COMBO ăn uống, mua sắm, dịch vụ tại KPTM:     3. Green Future: - 50 mã giảm 100K khi thuê xe VF6 theo ngày và gian hàng GF tại concert, check in nhận quà độc quyền  4. VinWonders/ Vinpearl: - Ưu đãi giảm 20% Vé vào cổng VW dành cho các Gai Con, mỗi vé Concert sẽ tương ứng 01 Voucher giảm giá có giá trị sử dụng từ 14/6 – 22/6/2025 - Gian hàng VW tại SK với các hoạt động: Workshop trồng cây, tô tượng, làm đồ handmade; bán các sản phẩm nông sản sạch; Bán quà tặng Merchandise của VW  5. VinFast: - Quà tặng cho khách hàng cọc ngay sự kiện lên đến 25 triệu đồng cùng Gian hàng trưng bày xe VF3 & VF7   6. Vinbus: - Gia tăng lộ trình tuyến xe Vinbus MIỄN PHÍ từ nội thành HN đến concert với tần suất 10 phút/chuyến, chuyến cuối cùng kết thúc lúc 3:00 sáng (giờ thông thường: 0:00) ngày 15/6 và 16/6 để phục vụ Gai con.","post_884_cmt_1,post_884_cmt_2,post_884_cmt_3,post_884_cmt_4,post_884_cmt_5,post_884_cmt_6,post_884_cmt_7,post_884_cmt_8"
885,"MỘT ĐÁM CƯỚI GIẢN DỊ CỦA ĐÔI BẠN TRẺ NGƯỜI Ê-ĐÊ   Yêu 5 năm thì có 2 năm chàng trai đi nghĩa vụ nên cả 2 yêu xa, cặp đôi hôm nay đã chính thức về chung một nhà.   Được biết, theo phong tục của người Ê-đê thì nhà gái sẽ góp tiền vào 2 thau, rồi chia ra cho anh em họ hàng nhà trai.   Nhan sắc của cô dâu chú rể gây chú ý CĐM vì đều toát lên vẻ đẹp giản dị, rạng ngời. Chúc mừng hạnh phúc đôi bạn trẻ ♥  Ảnh: Try Le",
886,Điểm mặt lại nhan sắc của Top 25 người đẹp  tại buổi họp báo chung kết Hoa hậu Việt Nam 2024 ❤️  #HoahauVietNam #hhvn2024 #HHVN #hoangthanhmedia #baotienphong #missvietnam,post_886_cmt_1
887,"Campuchia cắt băng thông Internet từ Thái Lan, yêu cầu quân đội 'cảnh giác cao độ'",post_887_cmt_1
888,Hoa Hậu Huỳnh Thị Thanh Thuỷ với nhan sắc cuốn hút xuất hiện tại họp báo chung kết Hoa Hậu Việt Nam 2024 🔥🔥  #HoahauVietNam #hhvn2024 #HHVN #hoangthanhmedia #baotienphong #missvietnam,"post_888_cmt_1,post_888_cmt_2,post_888_cmt_3,post_888_cmt_4,post_888_cmt_5"
889,"CẢNH TƯỢNG CHƯA TỪNG THẤY TẠI ĐẬP THỦY LỢI Ở ĐÀ NẴNG, DÂN NUÔI CÁ MẤT TRẮNG TIỀN TỶ  Sáng ngày 13-6, Ban Chỉ huy quân sự (CHQS) huyện Hoà Vang (Đà Nẵng) phối hợp cùng nhiều lực lượng khẩn trương trục vớt bè nuôi cá của người dân bị cuốn trôi mắc vào chân đập An Trạch.  Bè nuôi cá này của ông L. (huyện Đại Lộc, Quảng Nam) bị lũ cuốn trôi và dạt vào chân đập dâng An Trạch (huyện Hoà Vang, Đà Nẵng).  Hệ thống khung bè nuôi bị nước xô đẩy, gãy nát hoàn toàn.","post_889_cmt_1,post_889_cmt_2,post_889_cmt_3,post_889_cmt_4,post_889_cmt_5,post_889_cmt_6,post_889_cmt_7,post_889_cmt_8,post_889_cmt_9,post_889_cmt_10,post_889_cmt_11,post_889_cmt_12,post_889_cmt_13,post_889_cmt_14,post_889_cmt_15,post_889_cmt_16,post_889_cmt_17,post_889_cmt_18,post_889_cmt_19,post_889_cmt_20,post_889_cmt_21,post_889_cmt_22,post_889_cmt_23,post_889_cmt_24,post_889_cmt_25,post_889_cmt_26,post_889_cmt_27,post_889_cmt_28,post_889_cmt_29,post_889_cmt_30,post_889_cmt_31,post_889_cmt_32,post_889_cmt_33,post_889_cmt_34,post_889_cmt_35,post_889_cmt_36,post_889_cmt_37,post_889_cmt_38,post_889_cmt_39,post_889_cmt_40,post_889_cmt_41,post_889_cmt_42,post_889_cmt_43,post_889_cmt_44,post_889_cmt_45,post_889_cmt_46,post_889_cmt_47,post_889_cmt_48,post_889_cmt_49,post_889_cmt_50"
890,"Minh chứng là có rất nhiều nghệ sĩ ""buôn chuyện"" trên Facebook và được fan hưởng ứng như MC Thảo Vân, ca sĩ Orange, Bích Phương, nhạc sĩ Nguyễn Văn Chung...  #caphenhandan #28unique #28uniquepodcast #mcthaovan","post_890_cmt_1,post_890_cmt_2"
891,"Trưa 12/6, khi các sinh viên y ở thành phố Ahmedabad (Ấn Độ) đang ăn trưa ở nhà ăn ký túc xá một chiếc máy bay chở khách của hãng Air India bất ngờ lao thẳng vào.  Tiếp đó là một tiếng nổ lớn, sau đó khói bụi ập vào bên trong với lực rất mạnh.  Chỉ sau khi chạy thoát ra ngoài, họ nhìn thấy phần đuôi máy bay lúc đó họ mới nhận ra vừa rồi là tai nạn máy bay. Phần lớn sinh viên đã chạy thoát, nhưng có khoảng 10 hoặc 12 em bị kẹt lại trong đám cháy.","post_891_cmt_1,post_891_cmt_2,post_891_cmt_3,post_891_cmt_4,post_891_cmt_5,post_891_cmt_6,post_891_cmt_7,post_891_cmt_8,post_891_cmt_9,post_891_cmt_10,post_891_cmt_11,post_891_cmt_12,post_891_cmt_13,post_891_cmt_14,post_891_cmt_15,post_891_cmt_16,post_891_cmt_17,post_891_cmt_18,post_891_cmt_19,post_891_cmt_20,post_891_cmt_21,post_891_cmt_22,post_891_cmt_23,post_891_cmt_24,post_891_cmt_25,post_891_cmt_26,post_891_cmt_27,post_891_cmt_28,post_891_cmt_29,post_891_cmt_30,post_891_cmt_31,post_891_cmt_32,post_891_cmt_33,post_891_cmt_34,post_891_cmt_35,post_891_cmt_36,post_891_cmt_37,post_891_cmt_38,post_891_cmt_39,post_891_cmt_40,post_891_cmt_41,post_891_cmt_42,post_891_cmt_43,post_891_cmt_44,post_891_cmt_45,post_891_cmt_46,post_891_cmt_47,post_891_cmt_48,post_891_cmt_49,post_891_cmt_50"
892,"3 năm trước, mẹ Trí Viễn qua đời vì bị bệnh ut. Cha của cậu tần tảo nuôi 2 con khôn lớn. Dù gia cảnh khó khăn, ông chưa một lần than thở, chỉ luôn giữ đúng lời hứa với vợ: ""Anh sẽ nuôi 2 con thành người"".  Từ ngày mất mẹ, Trí Viễn chưa bao giờ thôi nghĩ về bà nhưng cậu vẫn tập trung vào việc học hành. Trong 3 năm học cấp 3, cậu luôn nằm trong top 10 của khối, giấy khen nhận được gần như phủ kín bức tường cũ ở nhà.  Cậu nhớ rằng khi mẹ cậu đang phải trải qua quá trình hóa trị, bà đau đớn đến mức không thể ngủ cả đêm nhưng bà thường đột nhiên tỉnh dậy và hỏi: ""Trí Viễn đã làm xong bài tập chưa?"".  Vào ngày thi đại học vừa rồi, Trí Viễn dán tấm ảnh của mẹ trên ngực như một cách để mẹ “đồng hành” cùng cậu trong thời khắc quan trọng nhất cuộc đời.  Hôm đó, đưa con đi thi, cha của Trí Viễn đã nghẹn ngào khi nhìn thấy con trai làm như vậy. Ông nhớ lại mùa đông 3 năm trước, khi vợ ông bị chẩn đoán mắc bệnh ut ống mật giai đoạn cuối. Bà đã nói với Trí Viễn: ""Học chăm chỉ con nhé..."".  Kỳ thi vừa kết thúc, Trí Viễn vội chạy đến bên cạnh cha báo tin vui hoàn thành tốt bài thi sau đó cầm bó hoa cha chuẩn bị mang đến nghĩa trang, đặt lên mộ mẹ. Những giọt nước mắt lặng lẽ rơi. Cậu nhẹ nhàng đặt bó hoa xuống như sợ đánh thức mẹ. Qu,ỳ gối trước bia mộ, cậu khóc nức nở nói hết nỗi lòng và mong mẹ yên tâm: ""Con đã giữ lời, mẹ có thấy không?"".","post_892_cmt_1,post_892_cmt_2,post_892_cmt_3,post_892_cmt_4,post_892_cmt_5,post_892_cmt_6,post_892_cmt_7,post_892_cmt_8,post_892_cmt_9,post_892_cmt_10,post_892_cmt_11"
893,"Viswash là người duy nhất sống sót trong vụ tai nạn máy bay ở Ấn Độ, trong khi em trai Ajaykumar đi cùng chuyến, ngồi cùng hàng ghế với anh, không qua khỏi.  Hai anh em người Anh, Viswash (40 tuổi) và Ajaykumar Ramesh (35 tuổi), đều có mặt trên chuyến bay 171 của Air India từ Ahmedabad đến Gatwick, London hôm 12/6. Người sống sót thần kỳ, Viswash, ngồi ở ghế 11A gần cửa thoát hiểm. Anh bị thương và đang được điều trị tại bệnh viện địa phương.  Tuy nhiên, Ajaykumar, ngồi ở ghế 11J phía bên kia lối đi, đã không qua khỏi. Từ giường bệnh, khi vẫn chưa biết về sự ra đi của em trai, Viswash nói: ""Hãy tìm Ajay, phải tìm bằng được Ajay"". THEO: TÙNG ANH - VNEXPRESS","post_893_cmt_1,post_893_cmt_2,post_893_cmt_3,post_893_cmt_4,post_893_cmt_5,post_893_cmt_6,post_893_cmt_7,post_893_cmt_8,post_893_cmt_9,post_893_cmt_10,post_893_cmt_11,post_893_cmt_12,post_893_cmt_13,post_893_cmt_14,post_893_cmt_15,post_893_cmt_16,post_893_cmt_17,post_893_cmt_18,post_893_cmt_19,post_893_cmt_20,post_893_cmt_21,post_893_cmt_22,post_893_cmt_23,post_893_cmt_24,post_893_cmt_25,post_893_cmt_26,post_893_cmt_27,post_893_cmt_28,post_893_cmt_29,post_893_cmt_30,post_893_cmt_31,post_893_cmt_32,post_893_cmt_33,post_893_cmt_34,post_893_cmt_35,post_893_cmt_36,post_893_cmt_37,post_893_cmt_38,post_893_cmt_39,post_893_cmt_40,post_893_cmt_41,post_893_cmt_42,post_893_cmt_43,post_893_cmt_44,post_893_cmt_45,post_893_cmt_46,post_893_cmt_47,post_893_cmt_48,post_893_cmt_50"
894,Quảng Bình: Thông tin vỡ đập Dạ Lam là chưa chính xác,"post_894_cmt_1,post_894_cmt_2,post_894_cmt_3,post_894_cmt_4,post_894_cmt_5,post_894_cmt_6,post_894_cmt_7,post_894_cmt_8,post_894_cmt_9,post_894_cmt_10,post_894_cmt_12,post_894_cmt_13,post_894_cmt_14,post_894_cmt_19,post_894_cmt_20,post_894_cmt_21,post_894_cmt_24,post_894_cmt_25,post_894_cmt_26"
895,"Khách kiểu: ""Ủa ai biết gì đâu?""","post_895_cmt_1,post_895_cmt_2,post_895_cmt_3,post_895_cmt_4,post_895_cmt_5,post_895_cmt_6,post_895_cmt_7,post_895_cmt_8,post_895_cmt_9,post_895_cmt_10,post_895_cmt_11,post_895_cmt_12,post_895_cmt_13,post_895_cmt_14,post_895_cmt_15,post_895_cmt_16,post_895_cmt_17,post_895_cmt_18,post_895_cmt_19,post_895_cmt_20,post_895_cmt_21,post_895_cmt_22,post_895_cmt_23,post_895_cmt_24,post_895_cmt_25,post_895_cmt_26,post_895_cmt_27,post_895_cmt_28,post_895_cmt_29,post_895_cmt_30,post_895_cmt_31,post_895_cmt_32,post_895_cmt_33,post_895_cmt_34,post_895_cmt_35,post_895_cmt_36,post_895_cmt_37,post_895_cmt_38,post_895_cmt_39,post_895_cmt_40,post_895_cmt_41,post_895_cmt_42,post_895_cmt_43,post_895_cmt_44,post_895_cmt_45,post_895_cmt_46,post_895_cmt_47,post_895_cmt_48,post_895_cmt_49,post_895_cmt_50"
896,Có chắc là được anh đưa về nhà không?,"post_896_cmt_1,post_896_cmt_2,post_896_cmt_3,post_896_cmt_4,post_896_cmt_5,post_896_cmt_6,post_896_cmt_7,post_896_cmt_8,post_896_cmt_9,post_896_cmt_10,post_896_cmt_11,post_896_cmt_12,post_896_cmt_13,post_896_cmt_14,post_896_cmt_15,post_896_cmt_16,post_896_cmt_17,post_896_cmt_18,post_896_cmt_19,post_896_cmt_20,post_896_cmt_21,post_896_cmt_22,post_896_cmt_23,post_896_cmt_24,post_896_cmt_25,post_896_cmt_26"
897,Một đám cưới ở Huế ngày hôm nay (13/6)...  Video: AmThanh AnhSang HoaiNam,"post_897_cmt_1,post_897_cmt_2,post_897_cmt_3,post_897_cmt_4,post_897_cmt_5,post_897_cmt_6,post_897_cmt_7,post_897_cmt_8,post_897_cmt_9,post_897_cmt_10,post_897_cmt_11,post_897_cmt_12,post_897_cmt_13,post_897_cmt_14,post_897_cmt_15,post_897_cmt_16,post_897_cmt_17,post_897_cmt_18,post_897_cmt_19,post_897_cmt_20,post_897_cmt_21,post_897_cmt_22,post_897_cmt_23,post_897_cmt_24,post_897_cmt_25,post_897_cmt_26,post_897_cmt_27,post_897_cmt_28,post_897_cmt_29,post_897_cmt_30,post_897_cmt_31,post_897_cmt_32,post_897_cmt_33,post_897_cmt_34,post_897_cmt_35,post_897_cmt_36,post_897_cmt_37,post_897_cmt_38,post_897_cmt_39,post_897_cmt_40,post_897_cmt_41,post_897_cmt_42,post_897_cmt_43,post_897_cmt_44,post_897_cmt_45,post_897_cmt_46,post_897_cmt_47,post_897_cmt_48,post_897_cmt_49,post_897_cmt_50"
898,Bộ Ngoại giao khuyến cáo công dân Việt Nam không đến Israel và Iran trừ trường hợp thật sự cần thiết.,post_898_cmt_1
899,Tai nạn máy bay ở Ấn Độ: Nghi vấn va chạm với đàn chim trời,"post_899_cmt_1,post_899_cmt_2,post_899_cmt_3,post_899_cmt_4,post_899_cmt_5,post_899_cmt_6,post_899_cmt_7,post_899_cmt_8,post_899_cmt_9,post_899_cmt_10,post_899_cmt_11,post_899_cmt_12,post_899_cmt_13,post_899_cmt_14,post_899_cmt_15,post_899_cmt_16,post_899_cmt_17,post_899_cmt_18,post_899_cmt_19,post_899_cmt_20,post_899_cmt_21,post_899_cmt_22,post_899_cmt_23,post_899_cmt_24,post_899_cmt_25,post_899_cmt_26,post_899_cmt_27,post_899_cmt_28,post_899_cmt_29,post_899_cmt_30,post_899_cmt_31,post_899_cmt_32,post_899_cmt_33,post_899_cmt_34,post_899_cmt_35,post_899_cmt_36,post_899_cmt_37,post_899_cmt_38,post_899_cmt_39,post_899_cmt_40,post_899_cmt_41,post_899_cmt_42,post_899_cmt_43,post_899_cmt_44,post_899_cmt_45,post_899_cmt_46,post_899_cmt_47,post_899_cmt_48,post_899_cmt_49,post_899_cmt_50"
900,"Cảnh tượng hiếm có tại phố cổ Hà Nội những ngày gần đây: nhiều hộ kinh doanh bất ngờ đóng cửa hàng loạt, cụ thể các phố Hàng Đào, Hàng Ngang, Hàng Gai... các cửa hàng thời trang đều đóng cửa hoặc mở cầm chừng, hé nửa cửa cuốn để đón khách quen hoặc du khách nước ngoài.","post_900_cmt_1,post_900_cmt_2,post_900_cmt_3,post_900_cmt_4,post_900_cmt_5,post_900_cmt_6,post_900_cmt_7,post_900_cmt_8,post_900_cmt_9,post_900_cmt_10,post_900_cmt_11,post_900_cmt_12,post_900_cmt_13,post_900_cmt_14,post_900_cmt_15,post_900_cmt_16,post_900_cmt_17,post_900_cmt_18,post_900_cmt_19,post_900_cmt_20,post_900_cmt_21,post_900_cmt_22,post_900_cmt_23,post_900_cmt_24,post_900_cmt_25,post_900_cmt_26,post_900_cmt_27,post_900_cmt_28,post_900_cmt_29,post_900_cmt_30,post_900_cmt_31,post_900_cmt_32,post_900_cmt_33,post_900_cmt_34,post_900_cmt_35,post_900_cmt_36,post_900_cmt_37,post_900_cmt_38,post_900_cmt_39,post_900_cmt_40,post_900_cmt_41,post_900_cmt_42,post_900_cmt_43,post_900_cmt_44,post_900_cmt_45,post_900_cmt_46,post_900_cmt_47,post_900_cmt_48,post_900_cmt_49,post_900_cmt_50"
901,"XUẤT HIỆN ""THẦN Y"" TỰ XƯNG CÓ THỂ CHỮA BỆNH BẰNG NIỀM TIN  Ngồi tại quán cafe gần bệnh viện K, một người đàn ông tự xưng là ""thần y"" có thể chữa khỏi ungthu bằng niềm tin. Nhiều bệnh nhân tới chữa cho rằng có thần thánh đang ngự trong người ""thầy"", ""thầy"" rất khỏe nên có thể thu năng lượng từ trường ở không gian vũ trụ xuống truyền cho người bệnh. Đau ở đâu chỉ cần dùng một cây gậy chỉ vào hình đấy là khỏi.  Ai đã điều trị trong bệnh viện thì lâu khỏi, còn chưa vào viện thì chỉ cần từ 1 ngày đến 1 ngày rưỡi là hết bệnh ungthu. Hiện có hàng chục người đang xếp hàng để được ""thầy"" chữa bệnh.","post_901_cmt_1,post_901_cmt_2,post_901_cmt_3,post_901_cmt_4,post_901_cmt_5,post_901_cmt_6,post_901_cmt_7,post_901_cmt_8,post_901_cmt_9,post_901_cmt_10,post_901_cmt_11,post_901_cmt_12,post_901_cmt_13,post_901_cmt_14,post_901_cmt_15,post_901_cmt_16,post_901_cmt_17,post_901_cmt_18,post_901_cmt_19,post_901_cmt_20,post_901_cmt_21,post_901_cmt_22,post_901_cmt_23,post_901_cmt_24,post_901_cmt_25,post_901_cmt_26,post_901_cmt_27,post_901_cmt_28,post_901_cmt_29,post_901_cmt_30,post_901_cmt_31,post_901_cmt_32,post_901_cmt_33,post_901_cmt_34,post_901_cmt_35,post_901_cmt_36,post_901_cmt_37,post_901_cmt_38,post_901_cmt_39,post_901_cmt_40,post_901_cmt_41,post_901_cmt_42,post_901_cmt_43,post_901_cmt_44,post_901_cmt_45,post_901_cmt_46,post_901_cmt_47,post_901_cmt_48,post_901_cmt_49,post_901_cmt_50"
