post_id,cmt_id,comment
226,post_226_cmt_27,Đau thương vô cùng !
226,post_226_cmt_28,Xin chia buồn với đất nước bạn
226,post_226_cmt_29,Đau thương vô tận
226,post_226_cmt_30,thương 😭
226,post_226_cmt_31,Nam mô bổn sư thích ca mau ni phật 🙏🏻
227,post_227_cmt_1,"Trong bài đăng trên X, Air India xác nhận chỉ có một trong số 242 hành khách trên chuyến bay bị rơi ở Ahmedabad sống sót: https://s.biz.vn/cC9eKxo"
227,post_227_cmt_2,"Về nguyên nhân ban đầu, một cựu phi công đã đưa ra giả thuyết rằng vụ tai nạn có thể là kết quả của ""nhiều lần chim va phải"", một sự cố thường gặp trong hàng không, dẫn đến việc cả hai động cơ bị mất điện đột ngột 👉 https://s.biz.vn/kKheHUK"
227,post_227_cmt_3,"Cảnh sát Ấn Độ cho biết, người sống sót duy nhất được biết đến cho đến nay trên máy bay India Air gặp nạn đã nhảy ra khỏi lối thoát hiểm 👉 https://s.biz.vn/CtrqCfX"
227,post_227_cmt_4,Chuyến đi đến Ấn Độ của cô là kỳ nghỉ ngắn trong khi chồng vẫn ở lại London. Hiện cô vẫn chưa hết bàng hoàng trước bi kịch mà mình may mắn tránh được trong gang tấc 😢 https://s.biz.vn/2wstfQL
227,post_227_cmt_5,A là ng may mắn nhì thế giới
227,post_227_cmt_6,Kỳ tích thần kỳ. Đau lòng quá
227,post_227_cmt_7,No.71 ae nhé
227,post_227_cmt_8,Thế anh này nhảy ra trước hay sau khi máy bay rơi xuống nhỉ 🤔
227,post_227_cmt_9,Adidaphat
227,post_227_cmt_10,"Thương tâm quá,chúc a mau khoẻ"
227,post_227_cmt_11,Người may mắn nhất thế giới 👍
227,post_227_cmt_12,"Sợ thật sự, lo lắng"
227,post_227_cmt_13,May mắn nhất trong số 242
227,post_227_cmt_14,Thương tâm quá
227,post_227_cmt_15,Ý là lúc đó cửa tự bung hay là ai kéo cần gạt nhỉ?
228,post_228_cmt_1,"Dù một số báo cáo cho rằng vị trí đuôi máy bay có tỉ lệ sống sót cao hơn và các vị trí đầu dễ chịu tác động va chạm, nhưng người ngồi ghế 11A sống sót thần kỳ 👉 https://s.biz.vn/srRnW9f"
228,post_228_cmt_2,"Về nguyên nhân ban đầu, một cựu phi công đã đưa ra giả thuyết rằng vụ tai nạn có thể là kết quả của ""nhiều lần chim va phải"", một sự cố thường gặp trong hàng không, dẫn đến việc cả hai động cơ bị mất điện đột ngột 👉 https://s.biz.vn/kKheHUK"
228,post_228_cmt_3,"Cảnh sát Ấn Độ cho biết, người sống sót duy nhất được biết đến cho đến nay trên máy bay India Air gặp nạn đã nhảy ra khỏi lối thoát hiểm 👉 https://s.biz.vn/CtrqCfX"
228,post_228_cmt_4,"Chỉ vài phút trước khi thảm kịch xảy ra, hai bác sĩ cùng ba con nhỏ đã chụp bức cuối cùng trên chuyến bay định mệnh của Air India, bức hình được cho là đánh dấu “sự khởi đầu mới” trong cuộc đời họ: https://s.biz.vn/3Pdvlkt"
228,post_228_cmt_5,Chuyến đi đến Ấn Độ của cô là kỳ nghỉ ngắn trong khi chồng vẫn ở lại London. Hiện cô vẫn chưa hết bàng hoàng trước bi kịch mà mình may mắn tránh được trong gang tấc 😢 https://s.biz.vn/2wstfQL
228,post_228_cmt_6,"Phước lớn, mạng lớn"
228,post_228_cmt_7,"đang thanh lọc, chúc mừng ghế 11A thần linh  đã lọc ra anh,"
228,post_228_cmt_8,Giày dép còn có số nói chi con người 😆
228,post_228_cmt_9,Kỳ tích!!!
228,post_228_cmt_10,Vì ổ may mắn
228,post_228_cmt_11,A Di Đà Phật
228,post_228_cmt_12,Vì chưa tới số
228,post_228_cmt_13,Ông bà gánh còng lưng
228,post_228_cmt_14,Vì chưa tới số á 🥲
228,post_228_cmt_15,Đúng là sống/ chết có số
228,post_228_cmt_16,Con người luôn có số chết và chưa chết
228,post_228_cmt_17,Thần linh độ
228,post_228_cmt_18,Đơn giản là họ chưa tận số thôi. RIP những người xấu số.
228,post_228_cmt_19,Tại số chưa tới
228,post_228_cmt_20,Amen
228,post_228_cmt_21,"Khỏi cảm ơn
https://www.facebook.com/share/p/1Bi6XR2hmN/"
228,post_228_cmt_22,Có đúng 1 người sống sót hả mọi người
229,post_229_cmt_1,Một ngày giống như mọi ngày add ơi
229,post_229_cmt_2,happy birthay to me 👏🏻👏🏻👏🏻👏🏻❤️
229,post_229_cmt_3,Mô phật
229,post_229_cmt_4,mô phật
229,post_229_cmt_5,Mô Phật
229,post_229_cmt_6,HHBD to me🤣
229,post_229_cmt_7,Thứ 6 ngày 13. Chúc bản thân chiều trúng số
229,post_229_cmt_9,Bình thường cty bắn lương vào 15. Nên cứ thứ 6 ngày 13 là cả cty sẽ vui vì hnay lương về sớm
229,post_229_cmt_10,Đúng ngày sn tuii 🥲
229,post_229_cmt_11,Chúc mừng sn tui
229,post_229_cmt_12,chúc mừng sinh nhật bản thân
229,post_229_cmt_13,Hôm nay cty phát lương
229,post_229_cmt_14,Adidaphat
229,post_229_cmt_15,"Khỏi cảm ơn :))
https://www.facebook.com/share/p/1ADxVDrbeC/"
229,post_229_cmt_16,11 năm trước bị mổ ruột thừa
229,post_229_cmt_17,Chúc mừng sn tôi 🥰🥰🥰
230,post_230_cmt_1,Ít nhất 20 sinh viên ngành y đã tuvong sau khi chiếc máy bay rơi trúng ký túc xá bác sĩ thuộc Trường Cao đẳng Y khoa B. J. ở Ahmedabad: https://s.biz.vn/y5thtjR
230,post_230_cmt_2,"Chỉ vài phút sau khi cất cánh, tổ bay đã gửi tín hiệu khẩn cấp “Mayday” đến đài kiểm soát không lưu nhưng lại mất liên lạc ngay sau đó: https://s.biz.vn/Ri1NaBh"
230,post_230_cmt_3,"nè :((
https://www.facebook.com/share/p/1B4FQqVEpA/"
230,post_230_cmt_4,Nammoadidaphat 🙏🙏🙏
230,post_230_cmt_5,Thương tâm quá
230,post_230_cmt_6,Thương quá
230,post_230_cmt_7,Adidaphat 🥹🥹🥹
230,post_230_cmt_8,Thương quá! 🙏🙏🙏
230,post_230_cmt_9,Thương quá
230,post_230_cmt_10,Thương tâm quá
230,post_230_cmt_11,Thương quá addp
230,post_230_cmt_12,Mô phật
230,post_230_cmt_13,Adidaphat
230,post_230_cmt_14,Adidaphat
230,post_230_cmt_15,Nam mô adiđàphật !!
230,post_230_cmt_16,Thương tâm quá 🙏
230,post_230_cmt_17,Xót xa.
230,post_230_cmt_18,Thương quá
230,post_230_cmt_19,Thương tâm quá
230,post_230_cmt_20,Thương quá
230,post_230_cmt_21,Thương quá
230,post_230_cmt_22,Thương tâm quá 😰
230,post_230_cmt_23,Nam mô adiđàphật !!
230,post_230_cmt_24,Thương tâm qoa
230,post_230_cmt_25,Thương xót quá
230,post_230_cmt_26,Tội nghiệp vậy trời 😭😭
230,post_230_cmt_27,Ui trời thương tâm quá
230,post_230_cmt_28,Máy bay 242 giờ thêm 20 ng 😢
230,post_230_cmt_29,Thương tâm 🥺
230,post_230_cmt_30,Adidaphat 🙏🏻🙏🏻🙏🏻
230,post_230_cmt_31,Trời ạ
230,post_230_cmt_32,Quá đau lòng
230,post_230_cmt_33,"Quá là thiệt hại, toàn là nhân tài"
230,post_230_cmt_34,Nam mô Adidaphat
230,post_230_cmt_35,Đau lòng quá
230,post_230_cmt_36,Thương tâm quá
230,post_230_cmt_37,Đau lòng quá
230,post_230_cmt_38,Đau lòng quá😢
230,post_230_cmt_39,Quá đau thương
230,post_230_cmt_40,Tội quá
230,post_230_cmt_41,🙏🏼🙏🏼🙏🏼adidaphat
230,post_230_cmt_42,Tội
230,post_230_cmt_43,Adiđàphật
230,post_230_cmt_44,Quá đau lòng
230,post_230_cmt_45,Oan uổng
230,post_230_cmt_46,🙏🙏🙏ADiĐaPhat
230,post_230_cmt_47,Amen
231,post_231_cmt_1,Vụ tai nạn có thể xảy ra đột ngột vào thời điểm cuối quá trình cất cánh: https://s.biz.vn/dnturYl
231,post_231_cmt_2,Lẹ lẹ
232,post_232_cmt_1,Cả 2 đều dễ thương ❤️
233,post_233_cmt_1,Xin Chúa thương xót chú và những người đau bệnh.
233,post_233_cmt_2,Thương lắm những người bị bệnh tật hành hạ
233,post_233_cmt_3,Nhìn thấy đứt ruột nhưng không sao giúp được cơn đau
233,post_233_cmt_4,Thương chú quá
233,post_233_cmt_5,❤️
233,post_233_cmt_6,Thương chú quá cầu cho chú mau hết bệnh
233,post_233_cmt_7,Thật sự rất thương!
233,post_233_cmt_8,Thương chú. Quá
233,post_233_cmt_9,Thương chú quá
233,post_233_cmt_10,Thương quá!
233,post_233_cmt_11,Thương chú quá 😢😢😢
233,post_233_cmt_12,🥹🥺
233,post_233_cmt_13,Thương quá
233,post_233_cmt_14,🙏🏻🙏🏻🙏🏻🙏🏻
233,post_233_cmt_15,Thương chú quá ạ
233,post_233_cmt_16,Thương chú quá
233,post_233_cmt_17,Giống ck mình thương chứ
233,post_233_cmt_18,Thương quá
233,post_233_cmt_19,"Mẹ tôi cũng vậy, hằng đêm thấp thỏm gọi bs mỗi lúc đau k thở dc 😔😔"
233,post_233_cmt_20,💪💪💪💪
233,post_233_cmt_21,Thương quá
233,post_233_cmt_22,Mô phật
233,post_233_cmt_23,Thương quá
233,post_233_cmt_24,😭😭😭
233,post_233_cmt_25,🤍
233,post_233_cmt_26,Thuong quá ạ
233,post_233_cmt_27,thương quá!
233,post_233_cmt_28,💪🏻
233,post_233_cmt_29,Adidaphat..
233,post_233_cmt_30,🥺
233,post_233_cmt_31,Thương quá .
233,post_233_cmt_32,thương ạ
233,post_233_cmt_33,Thương Chú quá bệnh ung thư đau lắm tôi cũng bị k cho lên tơi hiểu được cái đau
233,post_233_cmt_34,"Thương chú, căn bệnh quái ác, ước 1 ngày nhân loại tìm ra được thuốc chửa trị"
233,post_233_cmt_35,Thương chú
233,post_233_cmt_36,Thương
233,post_233_cmt_37,Thương quá😢
233,post_233_cmt_38,Thương chú !
233,post_233_cmt_39,Thương 🥲😢
233,post_233_cmt_40,Thương
233,post_233_cmt_41,Thương😥😥
233,post_233_cmt_42,❤️
233,post_233_cmt_43,Thương 😢
233,post_233_cmt_44,Thương chú
233,post_233_cmt_45,😇
233,post_233_cmt_46,Thương chú
233,post_233_cmt_47,Đau lắm chú ơi😭😭😭
233,post_233_cmt_48,Thương ❤️
234,post_234_cmt_1,Một người Anh đã sống sót một cách kỳ diệu sau thảm họa hàng không của Air India – vụ tai nạn được cho là đã cư-ớp đi sinh mạng của hàng trăm người tại Ấn Độ: https://s.biz.vn/q14dYve
234,post_234_cmt_2,"Theo hãng thông tấn Reuters, số người thiệt mạng trong vụ tai nạn máy bay đã tăng lên hơn 290 người. Số người ch:ết dự kiến sẽ tăng lên: https://s.biz.vn/p7sqMun"
234,post_234_cmt_3,"Ủy viên cảnh sát Ahmedabad GS Malik tiết lộ với hãng thông tấn ANI: ""Cảnh sát đã tìm thấy một người sống sót ở ghế 11A"" 👉: https://s.biz.vn/p7sqMun"
234,post_234_cmt_4,"Chỉ vài phút sau khi cất cánh, tổ bay đã gửi tín hiệu khẩn cấp “Mayday” đến đài kiểm soát không lưu nhưng lại mất liên lạc ngay sau đó: https://s.biz.vn/Ri1NaBh"
234,post_234_cmt_5,"Theo thông tin mới nhất từ Ủy viên Cảnh sát GS Malik cho biết ít nhất một người sống sót đã được tìm thấy bên trong máy bay, và một nạn nhân khác đang được điều trị tại bệnh viện do bị thương nặng; https://s.biz.vn/T4Yog4X"
234,post_234_cmt_6,Lạy Phật
234,post_234_cmt_7,🙏🙏🙏
234,post_234_cmt_8,Kinh khủng quá
234,post_234_cmt_9,Tu 10 kiếp
234,post_234_cmt_10,Lý Kim Oanh
234,post_234_cmt_11,🙏🙏🙏
235,post_235_cmt_1,"Hơn 1,6 tấn hàng gồm trà, mứt, rau củ sấy... không rõ nguồn gốc vừa bị công an phát hiện, niêm phong tại một cơ sở kinh doanh ở thị trấn Liên Nghĩa (huyện Đức Trọng, Lâm Đồng): https://s.biz.vn/I47IhD7"
235,post_235_cmt_2,Tới Lâm Đồng rồi
235,post_235_cmt_3,La Phù sao thấy im luôn rồi 🤣🤣🤣
235,post_235_cmt_4,Buôn bán giờ khó khăn quá
235,post_235_cmt_5,mới thấy hôm bữa ca làm việc ở đó cả ngày
235,post_235_cmt_6,Buồn
235,post_235_cmt_7,"nè :))
https://www.facebook.com/share/p/1CU2PLqzL9/"
235,post_235_cmt_8,"Đụng tới đâu, xé túi mù tới đó. Thua!"
235,post_235_cmt_9,Trieu lai
236,post_236_cmt_1,"Theo hãng thông tấn Reuters, số người thiệt mạng trong vụ tai nạn máy bay đã tăng lên hơn 290 người. Số người ch:ết dự kiến sẽ tăng lên: https://s.biz.vn/p7sqMun"
236,post_236_cmt_2,"Theo thông tin mới nhất từ Ủy viên Cảnh sát GS Malik cho biết ít nhất một người sống sót đã được tìm thấy bên trong máy bay, và một nạn nhân khác đang được điều trị tại bệnh viện do bị thương nặng; https://s.biz.vn/T4Yog4X"
237,post_237_cmt_1,"Chỉ vài phút sau khi cất cánh, tổ bay đã gửi tín hiệu khẩn cấp “Mayday” đến đài kiểm soát không lưu nhưng lại mất liên lạc ngay sau đó: https://s.biz.vn/Ri1NaBh"
237,post_237_cmt_2,"Ủy viên cảnh sát Ahmedabad GS Malik tiết lộ với hãng thông tấn ANI: ""Cảnh sát đã tìm thấy một người sống sót ở ghế 11A"" 👉: https://s.biz.vn/p7sqMun"
237,post_237_cmt_3,"Theo hãng thông tấn Reuters, số người thiệt mạng trong vụ tai nạn máy bay đã tăng lên hơn 290 người. Số người ch:ết dự kiến sẽ tăng lên: https://s.biz.vn/p7sqMun"
237,post_237_cmt_4,Một người Anh đã sống sót một cách kỳ diệu sau thảm họa hàng không của Air India – vụ tai nạn được cho là đã cư-ớp đi sinh mạng của hàng trăm người tại Ấn Độ: https://s.biz.vn/q14dYve
237,post_237_cmt_5,"Theo thông tin mới nhất từ Ủy viên Cảnh sát GS Malik cho biết ít nhất một người sống sót đã được tìm thấy bên trong máy bay, và một nạn nhân khác đang được điều trị tại bệnh viện do bị thương nặng; https://s.biz.vn/T4Yog4X"
237,post_237_cmt_6,Con số may mắn 11A
237,post_237_cmt_7,Như trong phim mô phật
237,post_237_cmt_8,🙏🙏🙏
237,post_237_cmt_9,Con số may mắn 11
237,post_237_cmt_10,người may mắn nhất
237,post_237_cmt_11,Trước khi bay ktra kĩ lắm mà… mới cất cánh 30s😢😢😢
237,post_237_cmt_12,Thần kỳ
237,post_237_cmt_13,“Dấu hiệu của sự sống”
237,post_237_cmt_14,Hơn cả trúng số
237,post_237_cmt_15,Hơn cả trúng sổ
237,post_237_cmt_16,Amen
237,post_237_cmt_17,Sợ quá à
237,post_237_cmt_18,Adiđaphât
238,post_238_cmt_1,"Hiện câu chuyện này trở thành chủ đề được bàn luận sôi nổi. Dưới phần bình luận, nhiều cư dân mạng tỏ thái độ ngao ngán trước lối sống “phông bạt” của Ngân Collagen. Nhưng cũng không ít người cho rằng hình ảnh, thông tin đưa ra chưa đủ tin tưởng. Đây vẫn chỉ là thông tin từ một phía, chưa được kiểm chứng: https://s.biz.vn/Juo4Bco"
238,post_238_cmt_2,Ngân nguyên tử
238,post_238_cmt_3,T nể cđm thực sự.Toàn FBI 🤣
238,post_238_cmt_4,Thương N quá!
238,post_238_cmt_5,"Éo hiểu sao đâm đầu vào mấy má qq này chứ , người hiểu biết xíu chẳng bg mua mấy thứ vớ vẩn này cả."
238,post_238_cmt_6,Lỡ nổ rồi cho nổ luôn
238,post_238_cmt_7,Sao e làm vậy hả ngăn ơi là ngăn
238,post_238_cmt_8,Học theo Di Băng thuê Hàn Balo quay quảng cáo thanh lăn 😆😆😆
238,post_238_cmt_9,Cdm như FbI 🙂‍↔️🙂‍↔️
238,post_238_cmt_10,Dừa lắm
238,post_238_cmt_11,đúng chị e với đoàn di bom
238,post_238_cmt_12,Cha nụi này gì mà cat bèo nhèo dậy chờiiii🤣
238,post_238_cmt_13,Năm số 9 mà
238,post_238_cmt_14,Đừng đùa vs CĐM 🤣🤣🤣
238,post_238_cmt_15,Ê fim gì mà dài dử Ngânnmm
238,post_238_cmt_17,Ngân nỗ
238,post_238_cmt_18,🥥
238,post_238_cmt_19,Càng sống ảo càng khổ thân
238,post_238_cmt_20,Heyz
239,post_239_cmt_1,"Chỉ vài phút sau khi cất cánh, tổ bay đã gửi tín hiệu khẩn cấp “Mayday” đến đài kiểm soát không lưu nhưng lại mất liên lạc ngay sau đó: https://s.biz.vn/Ri1NaBh"
239,post_239_cmt_2,???
239,post_239_cmt_3,Nhựt PM
239,post_239_cmt_4,https://vt.tiktok.com/ZSkHehtvq/
240,post_240_cmt_1,Công an TP Đà Nẵng đang trao đổi với Amazon và Visa nhằm khắc phục các lỗ hổng bảo mật do nhóm tội phạm gây ra: https://s.biz.vn/EFfUjQ5
240,post_240_cmt_2,ác tàn canh gió lạnh
240,post_240_cmt_3,.
240,post_240_cmt_4,Toàn thiên tài
240,post_240_cmt_5,🤔
240,post_240_cmt_6,tuyệt vời mấy chú oi
240,post_240_cmt_7,hehehe Phú
240,post_240_cmt_8,V .
240,post_240_cmt_9,Qua hãi
240,post_240_cmt_10,.
240,post_240_cmt_11,.
241,post_241_cmt_1,"Thêm một lần nữa, ‘phú bà miền Tây’ Ngân Collagen lại bị cộng đồng mạng réo tên với nghi ngờ thuê Tây balo đóng vai đối tác nước ngoài, kí hợp kết hợp tác mở nhà máy với công nghệ từ châu Âu: https://s.biz.vn/Juo4Bco"
241,post_241_cmt_2,Con này dạo này nổi nhỉ
241,post_241_cmt_3,Chịu 😂
241,post_241_cmt_4,Cái qq gì cũng thuê vậy thím 2
241,post_241_cmt_5,Sao nhìn nó phèn mà nó hèn thế
241,post_241_cmt_6,Ủa. 300k cũng nửa hộp kem trộn của ngta chứ ít gì!
241,post_241_cmt_7,"phông bạt, nổ hơn mìn"
241,post_241_cmt_8,Hài
241,post_241_cmt_9,Vậy cũng làm đc bà này coi trời bằng vung lạy má
241,post_241_cmt_10,khéo th tây nó còn  . rồi
241,post_241_cmt_11,Sợ thật luôn ý
241,post_241_cmt_12,"Khỏi cảm ơn :))
https://www.facebook.com/share/p/1FwPmmhrgM/"
242,post_242_cmt_1,“M đánh t quá nhìu lần rồi “ 😳 a ấy nói trong sự vùng vẫy yếu ớt 🌝
242,post_242_cmt_2,Phận zai 12 bến nc khổ vl 😭😭
242,post_242_cmt_3,Cứu cháu với 🙃🙃🙃 Thương thật sự 😮‍💨
242,post_242_cmt_4,Không biết nên khóc hay nên cười :)))
242,post_242_cmt_5,Trông khổ thân thế hic
242,post_242_cmt_6,Sợ quá ng trắng bệch cả r í kìa 🥲
242,post_242_cmt_7,Bất tài vô dụng
242,post_242_cmt_8,Ước gì b nữ sớm đoàn tụ cùng ck mình Duong Tran
242,post_242_cmt_9,"Phận con trai 12bến nước,bến mô đục bến mô trong cũng không biết được :(("
242,post_242_cmt_10,Chạy nhanh còn kịp bạn ơi. Khổ thân. Xin lỗi mình k nhịn cười được
242,post_242_cmt_11,Dễ thương ;)))
242,post_242_cmt_12,ôi..nhiều người muốn như bạn mà còn không được ấy 🤣🤣🤣
242,post_242_cmt_13,Khổ thân 😌
242,post_242_cmt_14,Vãi thật
242,post_242_cmt_15,Yêu vs đương khổ dữ vậy trời 😂
242,post_242_cmt_16,Phận trai 12 bến nước 🥺
242,post_242_cmt_17,Ôi giời 😂😂😂
242,post_242_cmt_18,Thân trai 12 bến nước 🥲
242,post_242_cmt_19,Chịu không hiểu nổi
242,post_242_cmt_20,ai đánh e con này a cứu e với.a trả lời a cũng giống mày
242,post_242_cmt_21,"Phận con zai 12 bến nước, trong nhờ đục khóc là sao 🤣🤣🤣"
242,post_242_cmt_22,Cần xét nghiệm mai thúe
242,post_242_cmt_23,Khổ thân
242,post_242_cmt_24,Thân trai 12 bến nước trong nhờ đục thì đau
242,post_242_cmt_25,ê chi rứa bây
242,post_242_cmt_26,Ma Nga kìa :))) phận con trai 12 bến nước 🥲🥲
